Position,Track Name,Artist,Streams,URL,Date,Track Id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5,Soltera - Remix,Lunay,518733,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-07-20,1c0hsvHLELX6y8qymnpLKL,0.361,0.795,266087,0.783,0.0,5,0.437,-4.271,1,0.0432,92.016,4,0.8
6,Señorita,Shawn Mendes,463466,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-20,0TK2YIli7K1leLovkQiNik,0.037,0.759,190960,0.54,0.0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75
7,Con Altura,ROSALÍA,429065,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-07-20,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
8,QUE PRETENDES,J Balvin,394520,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-07-20,25ZAibhr3bdlMCLmubZDVt,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939
9,No Me Conoce - Remix,Jhay Cortez,386508,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-07-20,4R8BJggjosTswLxtkw8V7P,0.145,0.806,309120,0.786,0.0,10,0.0935,-3.831,0,0.0741,91.973,4,0.58
10,Tal Vez,Paulo Londra,358085,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019-07-20,5jW3rF4URMdK7tO2xjS5EI,0.25,0.855,263899,0.649,0.0,8,0.0801,-2.443,1,0.151,161.986,4,0.741
11,Baila Conmigo (feat. Kelly Ruiz),Dayvi,352512,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2019-07-20,4Clmg1g8n2yBYG13Z1oSdG,0.00903,0.745,189818,0.972,0.465,7,0.297,-3.506,1,0.0774,128.031,4,0.556
12,HP,Maluma,349764,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019-07-20,1LIqNVhaIgxXUt2eVoIQJ3,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
13,China,Anuel AA,344105,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-07-20,2ksOAxtIxY8yElEWw8RhgK,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
14,La Boca,Mau y Ricky,317756,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019-07-20,0UQwlF2pRkr1lMN6kNNUj3,0.0655,0.618,206279,0.795,0.0,2,0.309,-1.8,1,0.113,185.901,4,0.76
15,Te Robaré,Nicky Jam,278558,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-07-20,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
16,Con Calma,Daddy Yankee,274131,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-07-20,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
17,Verte Ir,DJ Luian,263282,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-07-20,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
18,Te Vi,Piso 21,255812,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-07-20,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
19,Runaway,Sebastian Yatra,253614,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019-07-20,7BuSE9uTIw931wtZYzvZcQ,0.0336,0.756,200693,0.851,0.0,2,0.126,-3.33,1,0.0674,75.014,4,0.934
20,Pa Mí - Remix,Dalex,235006,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-07-20,7g8YaUQABMal0zWe7a2ijz,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
21,Tra Tra Tra Remix,Ghetto Kids,232974,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm,2019-07-20,4YqCBC4FwzGXuhixt5cgmm,0.0532,0.847,171000,0.736,0.000142,1,0.0302,-4.542,1,0.266,160.012,4,0.876
22,Calma - Remix,Pedro Capó,218238,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-07-20,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
23,Desconocidos,Mau y Ricky,217110,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-07-20,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
24,Loco Contigo (with J. Balvin & Tyga),DJ Snake,216710,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo,2019-07-20,1f38Gx6xQz6r4H1jGVNBJo,0.285,0.822,185195,0.743,2.31e-06,6,0.102,-3.04,0,0.0567,96.025,4,0.355
25,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,216332,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-07-20,6u7jPi22kF8CTQ3rb9DHE7,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
26,No Lo Trates,Pitbull,207344,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT,2019-07-20,4gqMVEJSaL5nNeKj5WmVoT,0.0569,0.834,198453,0.808,0.00052,11,0.222,-2.597,1,0.0542,104.026,4,0.829
27,bad guy,Billie Eilish,206510,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-07-20,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
28,Rebota - Remix,Guaynaa,204471,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019-07-20,3dWpRjCmaHbroNahuSeX11,0.205,0.885,262000,0.857,0.0,0,0.671,-2.279,0,0.204,90.025,4,0.818
29,Fuentes de Ortiz,Ed Maverick,202928,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,2019-07-20,0akyEssGRVHstqCSWXusJL,0.946,0.83,207400,0.159,2.02e-05,1,0.362,-14.461,1,0.0383,104.95,4,0.189
30,Si Supieras,Daddy Yankee,189308,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019-07-20,7MRU4vOkywuhZ9kbFiPuiu,0.291,0.691,241880,0.894,0.0,9,0.104,-1.681,0,0.115,184.019,4,0.623
31,Secreto,Anuel AA,187640,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-07-20,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
32,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,181528,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-07-20,6WkJ2OK163XXS2oARUC9JM,0.101,0.72,198053,0.741,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,0.357
33,Contra La Pared,Sean Paul,178704,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019-07-20,37eGbhE1xVFSvcKkqGb6i1,0.0156,0.828,224681,0.588,0.0,2,0.124,-7.14,1,0.118,94.052,4,0.598
34,Lost on You,LP,177751,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2019-07-20,3SqvR3HYLlCTYzbDXJ52OC,0.1,0.433,268105,0.724,0.0,5,0.0918,-6.126,0,0.0372,174.006,4,0.689
35,Que Mas Pues - Remix,Sech,176211,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-07-20,7fODjB7BrQTGqh0hogW6XD,0.121,0.648,305962,0.661,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,0.813
36,I Don't Care (with Justin Bieber),Ed Sheeran,174659,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-07-20,0hVXuCcriWRGvwMV1r5Yn9,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
37,Adan y Eva,Paulo Londra,170829,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019-07-20,132ALUzVLmqYB4UsBj5qD6,0.323,0.767,256972,0.709,0.0,1,0.0745,-4.47,1,0.336,171.993,4,0.72
38,Amor A Primera Vista,Los Angeles Azules,161013,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,2019-07-20,1E7RHPXA9sZ30qfms18J7J,0.223,0.675,221347,0.821,5.11e-05,0,0.149,-6.017,1,0.0668,170.163,4,0.96
39,Aullando,Wisin & Yandel,160949,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019-07-20,7BuHdm4lQqcyG3qTwdkxus,0.184,0.8,226200,0.74,0.0,10,0.0558,-4.52,0,0.0479,90.035,4,0.775
40,No Te Contaron Mal,Christian Nodal,158268,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,2019-07-20,7hbk4BaF66O09R1gq0bKwj,0.369,0.644,156520,0.568,0.0,9,0.151,-3.077,0,0.038,81.409,4,0.654
41,bad guy (with Justin Bieber),Billie Eilish,157654,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019-07-20,3yNZ5r3LKfdmjoS3gkhUCT,0.252,0.67,194840,0.453,0.33,0,0.117,-11.265,1,0.295,135.055,4,0.68
42,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,146333,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-07-20,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
43,Si Se Da,Myke Towers,146205,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019-07-20,5KbBGUpIZd6gVFUU8tqYiQ,0.374,0.83,237013,0.71,0.0,11,0.0877,-5.523,0,0.326,93.977,4,0.703
44,In My Mind,Dynoro,145097,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-07-20,0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,184560,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
45,Ella Quiere Beber - Remix,Anuel AA,144891,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019-07-20,3f5lA8nnc4YYF1qf78WpHw,0.265,0.75,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.697
46,MIA (feat. Drake),Bad Bunny,143369,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-07-20,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
47,Simplemente Gracias,Calibre 50,142305,https://open.spotify.com/track/5TVpVYcU47B23onx6llnvv,2019-07-20,5TVpVYcU47B23onx6llnvv,0.692,0.749,203480,0.59,1.44e-06,3,0.108,-6.039,1,0.0309,129.985,4,0.741
48,Mala Fama,Danna Paola,138640,https://open.spotify.com/track/2LVWDR1oEthhLIOtT4hHih,2019-07-20,2LVWDR1oEthhLIOtT4hHih,0.186,0.762,182467,0.582,5.28e-06,6,0.0596,-3.884,0,0.0812,175.95,4,0.816
49,Nunca Es Suficiente,Los Angeles Azules,138610,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,2019-07-20,63USmok1OioBzKuWGW9wAg,0.398,0.789,266213,0.518,0.0,2,0.0891,-5.417,0,0.0406,94.001,4,0.78
50,Rebota,Guaynaa,137373,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,2019-07-20,2YRvdf9cdS88y1wB1WhKoE,0.188,0.796,204631,0.911,0.0,1,0.499,-1.998,1,0.285,180.128,4,0.918
1,Callaita,Bad Bunny,628131,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-07-21,2TH65lNHgvLxCKXM3apjxI,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244
2,Otro Trago,Sech,609433,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-07-21,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
3,LA CANCIÓN,J Balvin,509884,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-07-21,0fea68AdmYNygeTGI4RC18,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,0.429
4,11 PM,Maluma,468774,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-07-21,7KbF6AdprOXEEHlsq11Z6d,0.217,0.777,175733,0.712,0.0,10,0.091,-4.84,1,0.277,95.692,4,0.68
5,Soltera - Remix,Lunay,447191,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-07-21,1c0hsvHLELX6y8qymnpLKL,0.361,0.795,266087,0.783,0.0,5,0.437,-4.271,1,0.0432,92.016,4,0.8
6,Señorita,Shawn Mendes,391354,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-21,0TK2YIli7K1leLovkQiNik,0.037,0.759,190960,0.54,0.0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75
7,Con Altura,ROSALÍA,377034,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-07-21,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
8,China,Anuel AA,369718,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-07-21,2ksOAxtIxY8yElEWw8RhgK,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
9,QUE PRETENDES,J Balvin,337870,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-07-21,25ZAibhr3bdlMCLmubZDVt,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939
10,No Me Conoce - Remix,Jhay Cortez,337410,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-07-21,4R8BJggjosTswLxtkw8V7P,0.145,0.806,309120,0.786,0.0,10,0.0935,-3.831,0,0.0741,91.973,4,0.58
11,Tal Vez,Paulo Londra,309625,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019-07-21,5jW3rF4URMdK7tO2xjS5EI,0.25,0.855,263899,0.649,0.0,8,0.0801,-2.443,1,0.151,161.986,4,0.741
12,Baila Conmigo (feat. Kelly Ruiz),Dayvi,309031,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2019-07-21,4Clmg1g8n2yBYG13Z1oSdG,0.00903,0.745,189818,0.972,0.465,7,0.297,-3.506,1,0.0774,128.031,4,0.556
13,HP,Maluma,300757,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019-07-21,1LIqNVhaIgxXUt2eVoIQJ3,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
14,La Boca,Mau y Ricky,271508,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019-07-21,0UQwlF2pRkr1lMN6kNNUj3,0.0655,0.618,206279,0.795,0.0,2,0.309,-1.8,1,0.113,185.901,4,0.76
15,Con Calma,Daddy Yankee,237614,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-07-21,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
16,Te Robaré,Nicky Jam,235048,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-07-21,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
17,Verte Ir,DJ Luian,225355,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-07-21,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
18,Te Vi,Piso 21,218665,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-07-21,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
19,Runaway,Sebastian Yatra,212364,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019-07-21,7BuSE9uTIw931wtZYzvZcQ,0.0336,0.756,200693,0.851,0.0,2,0.126,-3.33,1,0.0674,75.014,4,0.934
20,Pa Mí - Remix,Dalex,202201,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-07-21,7g8YaUQABMal0zWe7a2ijz,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
21,Tra Tra Tra Remix,Ghetto Kids,199067,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm,2019-07-21,4YqCBC4FwzGXuhixt5cgmm,0.0532,0.847,171000,0.736,0.000142,1,0.0302,-4.542,1,0.266,160.012,4,0.876
22,Calma - Remix,Pedro Capó,190058,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-07-21,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
23,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,187176,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-07-21,6u7jPi22kF8CTQ3rb9DHE7,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
24,Loco Contigo (with J. Balvin & Tyga),DJ Snake,185413,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo,2019-07-21,1f38Gx6xQz6r4H1jGVNBJo,0.285,0.822,185195,0.743,2.31e-06,6,0.102,-3.04,0,0.0567,96.025,4,0.355
25,Desconocidos,Mau y Ricky,183130,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-07-21,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
26,Fuentes de Ortiz,Ed Maverick,177272,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,2019-07-21,0akyEssGRVHstqCSWXusJL,0.946,0.83,207400,0.159,2.02e-05,1,0.362,-14.461,1,0.0383,104.95,4,0.189
27,No Lo Trates,Pitbull,177196,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT,2019-07-21,4gqMVEJSaL5nNeKj5WmVoT,0.0569,0.834,198453,0.808,0.00052,11,0.222,-2.597,1,0.0542,104.026,4,0.829
28,bad guy,Billie Eilish,176845,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-07-21,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
29,Rebota - Remix,Guaynaa,173681,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019-07-21,3dWpRjCmaHbroNahuSeX11,0.205,0.885,262000,0.857,0.0,0,0.671,-2.279,0,0.204,90.025,4,0.818
30,Secreto,Anuel AA,160493,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-07-21,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
31,Si Supieras,Daddy Yankee,158146,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019-07-21,7MRU4vOkywuhZ9kbFiPuiu,0.291,0.691,241880,0.894,0.0,9,0.104,-1.681,0,0.115,184.019,4,0.623
32,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,156672,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-07-21,6WkJ2OK163XXS2oARUC9JM,0.101,0.72,198053,0.741,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,0.357
33,Contra La Pared,Sean Paul,151515,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019-07-21,37eGbhE1xVFSvcKkqGb6i1,0.0156,0.828,224681,0.588,0.0,2,0.124,-7.14,1,0.118,94.052,4,0.598
34,Que Mas Pues - Remix,Sech,149082,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-07-21,7fODjB7BrQTGqh0hogW6XD,0.121,0.648,305962,0.661,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,0.813
35,Lost on You,LP,148478,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2019-07-21,3SqvR3HYLlCTYzbDXJ52OC,0.1,0.433,268105,0.724,0.0,5,0.0918,-6.126,0,0.0372,174.006,4,0.689
36,Adan y Eva,Paulo Londra,147670,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019-07-21,132ALUzVLmqYB4UsBj5qD6,0.323,0.767,256972,0.709,0.0,1,0.0745,-4.47,1,0.336,171.993,4,0.72
37,No Te Contaron Mal,Christian Nodal,145116,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,2019-07-21,7hbk4BaF66O09R1gq0bKwj,0.369,0.644,156520,0.568,0.0,9,0.151,-3.077,0,0.038,81.409,4,0.654
38,I Don't Care (with Justin Bieber),Ed Sheeran,143016,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-07-21,0hVXuCcriWRGvwMV1r5Yn9,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
39,Amor A Primera Vista,Los Angeles Azules,138442,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,2019-07-21,1E7RHPXA9sZ30qfms18J7J,0.223,0.675,221347,0.821,5.11e-05,0,0.149,-6.017,1,0.0668,170.163,4,0.96
40,Aullando,Wisin & Yandel,134905,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019-07-21,7BuHdm4lQqcyG3qTwdkxus,0.184,0.8,226200,0.74,0.0,10,0.0558,-4.52,0,0.0479,90.035,4,0.775
41,Nunca Es Suficiente,Los Angeles Azules,132241,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,2019-07-21,63USmok1OioBzKuWGW9wAg,0.398,0.789,266213,0.518,0.0,2,0.0891,-5.417,0,0.0406,94.001,4,0.78
42,bad guy (with Justin Bieber),Billie Eilish,132083,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019-07-21,3yNZ5r3LKfdmjoS3gkhUCT,0.252,0.67,194840,0.453,0.33,0,0.117,-11.265,1,0.295,135.055,4,0.68
43,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,127789,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-07-21,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
44,Simplemente Gracias,Calibre 50,126365,https://open.spotify.com/track/5TVpVYcU47B23onx6llnvv,2019-07-21,5TVpVYcU47B23onx6llnvv,0.692,0.749,203480,0.59,1.44e-06,3,0.108,-6.039,1,0.0309,129.985,4,0.741
45,Si Se Da,Myke Towers,126031,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019-07-21,5KbBGUpIZd6gVFUU8tqYiQ,0.374,0.83,237013,0.71,0.0,11,0.0877,-5.523,0,0.326,93.977,4,0.703
46,Rebota,Guaynaa,125517,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,2019-07-21,2YRvdf9cdS88y1wB1WhKoE,0.188,0.796,204631,0.911,0.0,1,0.499,-1.998,1,0.285,180.128,4,0.918
47,Ella Quiere Beber - Remix,Anuel AA,123251,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019-07-21,3f5lA8nnc4YYF1qf78WpHw,0.265,0.75,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.697
48,MIA (feat. Drake),Bad Bunny,123236,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-07-21,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
49,In My Mind,Dynoro,122321,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-07-21,0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,184560,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
50,El Color de Tus Ojos,Banda Sinaloense MS de Sergio Lizárraga,117890,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,2019-07-21,1l77YWrGUp3qX3NS1rz7lq,0.278,0.765,202560,0.339,0.0,8,0.131,-8.965,1,0.0365,123.95,4,0.864
1,Callaita,Bad Bunny,630844,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-07-22,2TH65lNHgvLxCKXM3apjxI,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244
2,Otro Trago,Sech,604902,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-07-22,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
3,LA CANCIÓN,J Balvin,545023,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-07-22,0fea68AdmYNygeTGI4RC18,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,0.429
4,China,Anuel AA,507997,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-07-22,2ksOAxtIxY8yElEWw8RhgK,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
5,11 PM,Maluma,479072,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-07-22,7KbF6AdprOXEEHlsq11Z6d,0.217,0.777,175733,0.712,0.0,10,0.091,-4.84,1,0.277,95.692,4,0.68
6,Soltera - Remix,Lunay,454027,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-07-22,1c0hsvHLELX6y8qymnpLKL,0.361,0.795,266087,0.783,0.0,5,0.437,-4.271,1,0.0432,92.016,4,0.8
7,Señorita,Shawn Mendes,438843,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-22,0TK2YIli7K1leLovkQiNik,0.037,0.759,190960,0.54,0.0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75
8,Con Altura,ROSALÍA,379177,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-07-22,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
